customer_id,country,region,segment,signup_year,segment_multiplier
11972,Switzerland,West,Returning,2021,1.1
11973,Switzerland,West,Returning,2024,1.1
11974,Belgium,East,Standard,2021,1.0
11975,Germany,East,Returning,2023,1.1
11976,Italy,North,Returning,2021,1.1
11977,Netherlands,South,Standard,2022,1.0
11978,Italy,West,Returning,2025,1.1
11979,Netherlands,North,Standard,2021,1.0
11980,Austria,Central,Standard,2025,1.0
11981,Germany,North,Standard,2024,1.0
11982,Germany,East,Returning,2025,1.1
11983,Netherlands,Central,Standard,2025,1.0
11984,Germany,North,Standard,2025,1.0
11985,Switzerland,South,VIP,2021,1.25
11986,Netherlands,West,Standard,2025,1.0
11987,Austria,Central,Standard,2023,1.0
11988,Germany,South,Returning,2023,1.1
11989,Kosovo,North,Standard,2022,1.0
11990,Spain,East,Standard,2021,1.0
11991,Germany,East,Returning,2024,1.1
11992,Germany,South,Standard,2024,1.0
11993,Spain,East,VIP,2023,1.25
11994,Germany,West,Standard,2022,1.0
11995,Spain,South,Returning,2022,1.1
11996,Germany,South,Standard,2022,1.0
11997,Italy,East,Standard,2021,1.0
11998,Austria,South,Standard,2023,1.0
11999,Spain,North,Standard,2024,1.0
12000,Austria,Central,Standard,2023,1.0
12001,Belgium,Central,Standard,2022,1.0
12002,Germany,East,Returning,2025,1.1
12003,Austria,West,Standard,2022,1.0
12004,Kosovo,West,Standard,2024,1.0
12005,Netherlands,East,Standard,2022,1.0
12006,Spain,East,Standard,2024,1.0
12007,Netherlands,South,Standard,2022,1.0
12008,Italy,West,Standard,2024,1.0
12009,Netherlands,Central,Standard,2024,1.0
12010,Spain,East,Returning,2023,1.1
12011,Spain,Central,Returning,2022,1.1
12012,Switzerland,Central,Standard,2024,1.0
12013,Italy,West,Standard,2025,1.0
12014,Italy,Central,Standard,2022,1.0
12015,Germany,South,Returning,2024,1.1
12016,Belgium,South,Standard,2021,1.0
12017,Germany,West,Returning,2023,1.1
12018,Italy,South,Returning,2024,1.1
12019,Germany,East,Returning,2024,1.1
12020,Germany,West,Returning,2024,1.1
12021,Netherlands,Central,VIP,2025,1.25
12022,Netherlands,East,Standard,2025,1.0
12023,Italy,West,Returning,2025,1.1
12024,Spain,Central,Returning,2023,1.1
12025,Netherlands,Central,Standard,2023,1.0
12026,Germany,Central,Returning,2022,1.1
12027,Kosovo,Central,VIP,2024,1.25
12028,Netherlands,Central,Standard,2023,1.0
12029,Netherlands,West,Returning,2025,1.1
12030,Austria,South,Returning,2024,1.1
12031,Netherlands,Central,Standard,2023,1.0
12032,Switzerland,East,Returning,2024,1.1
12033,Kosovo,West,Returning,2021,1.1
12034,Netherlands,North,Standard,2021,1.0
12035,Italy,South,Standard,2024,1.0
12036,Netherlands,East,Returning,2022,1.1
12037,Austria,Central,Returning,2024,1.1
12038,Italy,West,Standard,2021,1.0
12039,Netherlands,West,Standard,2024,1.0
12040,Germany,Central,Standard,2024,1.0
12041,Belgium,East,Standard,2024,1.0
12042,Switzerland,West,Standard,2025,1.0
12043,Italy,South,Returning,2023,1.1
12044,Netherlands,East,Returning,2024,1.1
12045,Belgium,Central,Standard,2021,1.0
12046,Germany,East,Returning,2025,1.1
12047,Switzerland,East,Returning,2025,1.1
12048,Spain,North,Standard,2024,1.0
12049,Kosovo,Central,Returning,2022,1.1
12050,Germany,South,Standard,2021,1.0
12051,Austria,Central,Returning,2023,1.1
12052,Switzerland,North,Standard,2022,1.0
12053,Belgium,Central,Standard,2024,1.0
12054,Kosovo,Central,Standard,2023,1.0
12055,Kosovo,South,Standard,2022,1.0
12056,Netherlands,North,Standard,2025,1.0
12057,Kosovo,Central,Standard,2025,1.0
12058,Netherlands,Central,Standard,2025,1.0
12059,Germany,West,Standard,2022,1.0
12060,Netherlands,Central,Standard,2023,1.0
12061,Spain,South,Returning,2022,1.1
12062,Kosovo,West,Standard,2024,1.0
12063,Netherlands,North,Standard,2025,1.0
12064,Belgium,East,Returning,2024,1.1
12065,Spain,South,Standard,2024,1.0
12066,Netherlands,North,Standard,2024,1.0
12067,Switzerland,West,Standard,2021,1.0
12068,Spain,East,Returning,2022,1.1
12069,Italy,North,Returning,2023,1.1
12070,Switzerland,South,Standard,2024,1.0
12071,Netherlands,West,Standard,2025,1.0
12072,Netherlands,South,Standard,2025,1.0
12073,Germany,South,Standard,2022,1.0
12074,Spain,West,Standard,2022,1.0
12075,Netherlands,Central,Returning,2023,1.1
12076,Italy,South,Standard,2025,1.0
12077,Germany,West,Returning,2022,1.1
12078,Netherlands,South,Returning,2025,1.1
12079,Germany,Central,Standard,2022,1.0
12080,Kosovo,West,Returning,2025,1.1
12081,Netherlands,North,Returning,2025,1.1
12082,Belgium,North,Returning,2025,1.1
12083,Germany,North,Standard,2025,1.0
12084,Germany,East,Returning,2022,1.1
12085,Germany,South,Returning,2024,1.1
12086,Austria,South,Returning,2024,1.1
12087,Belgium,West,Standard,2025,1.0
12088,Netherlands,East,Returning,2023,1.1
12089,Belgium,South,VIP,2023,1.25
12090,Netherlands,West,Standard,2024,1.0
12091,Austria,Central,Returning,2022,1.1
12092,Austria,South,Standard,2025,1.0
12093,Germany,South,Standard,2022,1.0
12094,Italy,Central,Standard,2021,1.0
12095,Belgium,Central,Standard,2024,1.0
12096,Germany,South,Returning,2025,1.1
12097,Germany,Central,Returning,2024,1.1
12098,Italy,West,Standard,2025,1.0
12099,Kosovo,South,Standard,2022,1.0
12100,Belgium,South,Standard,2023,1.0
12101,Netherlands,North,Returning,2023,1.1
12102,Austria,South,Standard,2021,1.0
12103,Spain,North,Standard,2021,1.0
12104,Kosovo,Central,Returning,2021,1.1
12105,Austria,Central,Standard,2023,1.0
12106,Italy,West,Returning,2025,1.1
12107,Kosovo,North,Standard,2024,1.0
12108,Austria,South,Standard,2023,1.0
12109,Netherlands,North,Standard,2022,1.0
12110,Germany,Central,Returning,2021,1.1
12111,Germany,Central,Standard,2022,1.0
12112,Belgium,West,Standard,2023,1.0
12113,Austria,Central,Returning,2023,1.1
12114,Italy,North,Standard,2022,1.0
12115,Spain,South,Standard,2025,1.0
12116,Germany,South,Returning,2023,1.1
12117,Netherlands,North,Standard,2022,1.0
12118,Kosovo,West,Returning,2023,1.1
12119,Kosovo,South,Returning,2022,1.1
12120,Kosovo,North,Standard,2023,1.0
12121,Switzerland,North,VIP,2022,1.25
12122,Netherlands,Central,Returning,2021,1.1
12123,Netherlands,Central,VIP,2023,1.25
12124,Spain,West,Returning,2023,1.1
12125,Switzerland,West,Returning,2022,1.1
12126,Spain,West,Returning,2025,1.1
12127,Austria,North,Returning,2022,1.1
12128,Spain,North,Returning,2024,1.1
12129,Belgium,Central,Returning,2022,1.1
12130,Netherlands,South,Standard,2022,1.0
12131,Belgium,West,Returning,2022,1.1
12132,Austria,East,Returning,2022,1.1
12133,Austria,West,Standard,2025,1.0
12134,Germany,Central,Standard,2022,1.0
12135,Germany,North,Standard,2023,1.0
12136,Switzerland,Central,VIP,2024,1.25
12137,Kosovo,Central,Returning,2023,1.1
12138,Belgium,Central,Standard,2021,1.0
12139,Germany,East,VIP,2024,1.25
12140,Italy,East,Standard,2022,1.0
12141,Belgium,West,Standard,2025,1.0
12142,Spain,North,Returning,2023,1.1
12143,Belgium,Central,Standard,2024,1.0
12144,Germany,South,Standard,2025,1.0
12145,Netherlands,West,Returning,2025,1.1
12146,Belgium,West,Standard,2025,1.0
12147,Germany,Central,Returning,2024,1.1
12148,Germany,West,Standard,2022,1.0
12149,Germany,Central,VIP,2025,1.25
12150,Austria,West,Returning,2021,1.1
12151,Netherlands,North,Returning,2025,1.1
12152,Netherlands,West,Standard,2024,1.0
12153,Germany,West,VIP,2025,1.25
12154,Belgium,South,Standard,2023,1.0
12155,Netherlands,North,Standard,2021,1.0
12156,Austria,North,Standard,2024,1.0
12157,Germany,North,VIP,2025,1.25
12158,Germany,West,Returning,2025,1.1
12159,Switzerland,East,VIP,2025,1.25
12160,Germany,West,Returning,2024,1.1
12161,Switzerland,Central,Standard,2021,1.0
12162,Belgium,South,Returning,2025,1.1
12163,Netherlands,North,Standard,2022,1.0
12164,Austria,Central,Standard,2022,1.0
12165,Switzerland,Central,Standard,2024,1.0
12166,Belgium,East,Standard,2024,1.0
12167,Italy,North,Returning,2021,1.1
12168,Kosovo,West,Standard,2022,1.0
12169,Netherlands,North,Standard,2025,1.0
12170,Switzerland,South,Returning,2025,1.1
12171,Switzerland,North,Standard,2022,1.0
12172,Italy,Central,Standard,2024,1.0
12173,Germany,Central,Returning,2023,1.1
12174,Spain,West,Standard,2023,1.0
12175,Belgium,West,Returning,2025,1.1
12176,Belgium,West,Standard,2024,1.0
12177,Germany,South,Standard,2024,1.0
12178,Belgium,North,Returning,2024,1.1
12179,Netherlands,East,Standard,2024,1.0
12180,Germany,North,Standard,2023,1.0
12181,Austria,West,Standard,2024,1.0
12182,Italy,South,Standard,2025,1.0
12183,Netherlands,North,Standard,2023,1.0
12184,Netherlands,Central,Standard,2024,1.0
12185,Germany,North,Standard,2022,1.0
12186,Belgium,Central,Returning,2021,1.1
12187,Belgium,North,Standard,2025,1.0
12188,Belgium,North,Standard,2023,1.0
12189,Netherlands,North,Returning,2024,1.1
12190,Netherlands,West,Returning,2024,1.1
12191,Netherlands,Central,Standard,2025,1.0
12192,Austria,South,Standard,2022,1.0
12193,Spain,East,Standard,2024,1.0
12194,Netherlands,Central,Standard,2024,1.0
12195,Austria,West,Standard,2021,1.0
12196,Netherlands,Central,Standard,2022,1.0
12197,Kosovo,South,Standard,2023,1.0
12198,Germany,Central,Standard,2023,1.0
12199,Austria,West,Standard,2025,1.0
12200,Belgium,West,Returning,2024,1.1
12201,Austria,East,Standard,2023,1.0
12202,Kosovo,South,Standard,2021,1.0
12203,Germany,East,Standard,2021,1.0
12204,Kosovo,North,Standard,2023,1.0
12205,Germany,West,Returning,2025,1.1
12206,Germany,East,VIP,2024,1.25
12207,Italy,West,Standard,2025,1.0
12208,Netherlands,West,Standard,2024,1.0
12209,Switzerland,North,Returning,2022,1.1
12210,Austria,West,Standard,2021,1.0
12211,Belgium,East,Returning,2025,1.1
12212,Netherlands,South,Standard,2023,1.0
12213,Spain,Central,Returning,2025,1.1
12214,Spain,East,Standard,2024,1.0
12215,Belgium,North,Standard,2025,1.0
12216,Netherlands,Central,Standard,2022,1.0
12217,Netherlands,West,Returning,2024,1.1
12218,Belgium,East,Returning,2024,1.1
12219,Germany,Central,VIP,2024,1.25
12220,Switzerland,East,Standard,2025,1.0
12221,Germany,West,Returning,2025,1.1
12222,Germany,East,Standard,2021,1.0
12223,Germany,North,Standard,2023,1.0
12224,Netherlands,Central,Standard,2024,1.0
12225,Kosovo,Central,Returning,2024,1.1
12226,Netherlands,Central,Returning,2023,1.1
12227,Switzerland,East,Returning,2025,1.1
12228,Germany,West,Standard,2024,1.0
12229,Netherlands,East,Standard,2024,1.0
12230,Austria,East,Returning,2022,1.1
12231,Belgium,Central,VIP,2023,1.25
12232,Spain,West,Standard,2025,1.0
12233,Germany,South,Returning,2025,1.1
12234,Germany,West,VIP,2024,1.25
12235,Netherlands,East,Standard,2025,1.0
12236,Spain,North,Returning,2022,1.1
12237,Kosovo,West,Returning,2022,1.1
12238,Italy,Central,Returning,2025,1.1
12239,Switzerland,North,Standard,2023,1.0
12240,Spain,South,Standard,2024,1.0
12241,Germany,South,Standard,2025,1.0
12242,Germany,North,Returning,2023,1.1
12243,Italy,South,Returning,2023,1.1
12244,Spain,North,Standard,2021,1.0
12245,Germany,East,Standard,2025,1.0
12246,Germany,North,Returning,2025,1.1
12247,Germany,East,Standard,2022,1.0
12248,Germany,Central,Returning,2025,1.1
12249,Germany,Central,Returning,2024,1.1
12250,Spain,South,Returning,2022,1.1
12251,Belgium,North,Returning,2021,1.1
12252,Kosovo,East,Standard,2021,1.0
12253,Kosovo,Central,Standard,2021,1.0
12254,Netherlands,Central,Standard,2024,1.0
12255,Kosovo,Central,Standard,2023,1.0
12256,Netherlands,South,Standard,2025,1.0
12257,Austria,Central,Returning,2022,1.1
12258,Netherlands,West,VIP,2024,1.25
12259,Netherlands,South,Standard,2023,1.0
12260,Italy,North,Returning,2021,1.1
12261,Spain,West,Returning,2025,1.1
12262,Netherlands,South,Standard,2023,1.0
12263,Kosovo,South,Returning,2025,1.1
12264,Germany,East,Standard,2025,1.0
12265,Kosovo,West,Standard,2025,1.0
12266,Switzerland,West,VIP,2021,1.25
12267,Germany,West,VIP,2025,1.25
12268,Switzerland,Central,Standard,2022,1.0
12269,Belgium,Central,Standard,2025,1.0
12270,Germany,North,Returning,2024,1.1
12271,Spain,North,Returning,2023,1.1
12272,Germany,North,Returning,2024,1.1
12273,Spain,Central,Standard,2023,1.0
12274,Belgium,East,Returning,2025,1.1
12275,Switzerland,North,Standard,2023,1.0
12276,Switzerland,South,Returning,2023,1.1
12277,Kosovo,Central,Standard,2023,1.0
12278,Belgium,East,Returning,2023,1.1
12279,Belgium,South,Standard,2023,1.0
12280,Switzerland,South,Standard,2021,1.0
12281,Netherlands,Central,Returning,2024,1.1
12282,Spain,West,Standard,2023,1.0
12283,Germany,East,Returning,2024,1.1
12284,Netherlands,Central,Returning,2024,1.1
12285,Austria,West,Standard,2025,1.0
12286,Kosovo,Central,Returning,2025,1.1
12287,Kosovo,Central,Returning,2025,1.1
12288,Austria,South,Standard,2022,1.0
12289,Germany,Central,Standard,2021,1.0
12290,Germany,West,Standard,2023,1.0
12291,Netherlands,South,Standard,2025,1.0
12292,Netherlands,West,Standard,2024,1.0
12293,Spain,West,VIP,2023,1.25
12294,Netherlands,South,Returning,2024,1.1
12295,Austria,West,Standard,2024,1.0
12296,Italy,North,Returning,2024,1.1
12297,Netherlands,Central,Returning,2023,1.1
12298,Netherlands,South,Standard,2024,1.0
12299,Germany,South,Standard,2024,1.0
12300,Switzerland,North,Returning,2024,1.1
12301,Spain,North,Standard,2022,1.0
12302,Netherlands,North,Returning,2022,1.1
12303,Switzerland,North,Standard,2023,1.0
12304,Belgium,East,Returning,2025,1.1
12305,Italy,South,Returning,2023,1.1
12306,Austria,West,Standard,2025,1.0
12307,Netherlands,South,Standard,2025,1.0
12308,Spain,South,Returning,2025,1.1
12309,Germany,South,Returning,2022,1.1
12310,Belgium,North,Returning,2022,1.1
12311,Belgium,North,Returning,2022,1.1
12312,Belgium,East,Standard,2024,1.0
12313,Switzerland,South,Standard,2023,1.0
12314,Austria,Central,Returning,2022,1.1
12315,Belgium,East,Standard,2024,1.0
12316,Germany,North,Standard,2023,1.0
12317,Netherlands,South,Returning,2024,1.1
12318,Germany,North,VIP,2025,1.25
12319,Germany,West,Standard,2025,1.0
12320,Spain,North,Standard,2023,1.0
12321,Netherlands,North,Returning,2022,1.1
12322,Spain,East,Standard,2023,1.0
12323,Germany,West,Standard,2021,1.0
12324,Netherlands,Central,Returning,2021,1.1
12325,Germany,Central,Standard,2025,1.0
12326,Kosovo,Central,Standard,2025,1.0
12327,Kosovo,South,Standard,2023,1.0
12328,Germany,Central,Standard,2025,1.0
12329,Italy,South,Returning,2022,1.1
12330,Germany,North,Standard,2023,1.0
12331,Belgium,Central,Standard,2024,1.0
12332,Spain,East,Standard,2024,1.0
12333,Italy,West,VIP,2025,1.25
12334,Spain,West,Returning,2025,1.1
12335,Switzerland,North,Returning,2021,1.1
12336,Germany,West,Standard,2025,1.0
12337,Germany,West,Standard,2023,1.0
12338,Netherlands,North,Returning,2023,1.1
12339,Kosovo,North,Standard,2021,1.0
12340,Germany,North,Returning,2025,1.1
12341,Belgium,East,Standard,2024,1.0
12342,Switzerland,North,Standard,2025,1.0
12343,Switzerland,North,Standard,2022,1.0
12344,Belgium,North,Standard,2022,1.0
12345,Netherlands,Central,Returning,2023,1.1
12346,Kosovo,Central,Returning,2024,1.1
12347,Germany,East,Standard,2023,1.0
12348,Kosovo,East,Returning,2022,1.1
12349,Germany,West,Standard,2022,1.0
12350,Germany,Central,Returning,2022,1.1
12351,Belgium,East,Returning,2023,1.1
12352,Italy,East,Returning,2023,1.1
12353,Austria,West,VIP,2025,1.25
12354,Switzerland,North,Returning,2025,1.1
12355,Netherlands,South,Standard,2024,1.0
12356,Germany,West,Standard,2025,1.0
12357,Kosovo,South,Standard,2021,1.0
12358,Kosovo,West,Standard,2023,1.0
12359,Germany,West,Returning,2022,1.1
12360,Netherlands,North,Returning,2022,1.1
12361,Kosovo,East,Standard,2024,1.0
12362,Switzerland,Central,Standard,2025,1.0
12363,Belgium,West,Returning,2021,1.1
12364,Germany,North,Standard,2022,1.0
12365,Belgium,South,Returning,2024,1.1
12366,Germany,East,Standard,2022,1.0
12367,Italy,West,Standard,2024,1.0
12368,Switzerland,South,Returning,2025,1.1
12369,Austria,West,Standard,2024,1.0
12370,Italy,Central,Returning,2025,1.1
12371,Germany,Central,Standard,2021,1.0
12372,Switzerland,East,Standard,2022,1.0
12373,Switzerland,South,Returning,2024,1.1
12374,Austria,Central,Returning,2025,1.1
12375,Italy,North,Returning,2025,1.1
12376,Kosovo,East,VIP,2021,1.25
12377,Germany,West,Standard,2024,1.0
12378,Belgium,South,VIP,2021,1.25
12379,Netherlands,South,Standard,2024,1.0
12380,Italy,North,Standard,2024,1.0
12381,Austria,Central,Returning,2025,1.1
12382,Netherlands,South,Standard,2024,1.0
12383,Netherlands,North,Returning,2025,1.1
12384,Netherlands,North,Standard,2025,1.0
12385,Netherlands,West,Standard,2024,1.0
12386,Germany,North,Standard,2024,1.0
12387,Kosovo,East,Standard,2023,1.0
12388,Netherlands,South,Standard,2023,1.0
12389,Spain,East,Standard,2024,1.0
12390,Austria,North,Returning,2021,1.1
12391,Belgium,North,VIP,2023,1.25
12392,Spain,East,Standard,2024,1.0
12393,Belgium,West,Standard,2022,1.0
12394,Italy,North,Standard,2024,1.0
12395,Italy,East,Standard,2023,1.0
12396,Switzerland,East,Standard,2024,1.0
12397,Belgium,South,Standard,2023,1.0
12398,Germany,West,Returning,2025,1.1
12399,Netherlands,Central,Standard,2023,1.0
12400,Austria,East,Standard,2024,1.0
12401,Kosovo,South,Returning,2022,1.1
12402,Netherlands,Central,Returning,2024,1.1
12403,Netherlands,South,Standard,2023,1.0
12404,Austria,South,Returning,2023,1.1
12405,Spain,West,Returning,2023,1.1
12406,Germany,North,Returning,2023,1.1
12407,Germany,West,Returning,2023,1.1
12408,Germany,Central,Standard,2022,1.0
12409,Spain,West,Returning,2022,1.1
12410,Spain,North,Returning,2025,1.1
12411,Belgium,West,Returning,2023,1.1
12412,Italy,West,Returning,2024,1.1
12413,Germany,West,Standard,2023,1.0
12414,Spain,East,Returning,2025,1.1
12415,Germany,East,Returning,2024,1.1
12416,Germany,West,Standard,2023,1.0
12417,Germany,North,Standard,2024,1.0
12418,Netherlands,North,Returning,2024,1.1
12419,Kosovo,North,Returning,2022,1.1
12420,Switzerland,North,Standard,2024,1.0
12421,Spain,South,Standard,2025,1.0
12422,Netherlands,West,VIP,2021,1.25
12423,Germany,West,Standard,2023,1.0
12424,Netherlands,South,Standard,2025,1.0
12425,Belgium,North,Returning,2025,1.1
12426,Italy,Central,Standard,2024,1.0
12427,Netherlands,Central,Returning,2023,1.1
12428,Netherlands,South,Returning,2024,1.1
12429,Austria,Central,VIP,2021,1.25
12430,Belgium,East,Standard,2023,1.0
12431,Spain,West,Returning,2024,1.1
12432,Germany,Central,Standard,2021,1.0
12433,Italy,East,Standard,2024,1.0
12434,Netherlands,West,Standard,2024,1.0
12435,Austria,East,Standard,2022,1.0
12436,Spain,West,Standard,2024,1.0
12437,Netherlands,West,Returning,2023,1.1
12438,Switzerland,Central,Returning,2023,1.1
12439,Germany,South,Returning,2023,1.1
12440,Austria,Central,Returning,2025,1.1
12441,Italy,North,Standard,2023,1.0
12442,Belgium,East,Standard,2025,1.0
12443,Italy,North,Standard,2021,1.0
12444,Austria,West,Standard,2022,1.0
12445,Germany,Central,Standard,2023,1.0
12446,Germany,North,Returning,2023,1.1
12447,Netherlands,North,Standard,2023,1.0
12448,Spain,North,Returning,2024,1.1
12449,Belgium,West,Standard,2024,1.0
12450,Austria,West,Standard,2024,1.0
12451,Italy,West,Standard,2025,1.0
12452,Kosovo,North,Returning,2022,1.1
12453,Germany,East,Standard,2025,1.0
12454,Kosovo,Central,Standard,2025,1.0
12455,Austria,Central,Standard,2022,1.0
12456,Germany,West,Returning,2024,1.1
12457,Austria,North,Returning,2022,1.1
12458,Netherlands,East,Standard,2025,1.0
12459,Netherlands,South,Standard,2023,1.0
12460,Austria,West,Standard,2022,1.0
12461,Germany,South,Standard,2024,1.0
12462,Kosovo,Central,VIP,2024,1.25
12463,Spain,Central,Standard,2024,1.0
12464,Kosovo,East,Standard,2022,1.0
12465,Austria,East,Standard,2024,1.0
12466,Austria,South,Returning,2025,1.1
12467,Germany,Central,Returning,2025,1.1
12468,Germany,East,Standard,2024,1.0
12469,Netherlands,East,Returning,2025,1.1
12470,Belgium,Central,Standard,2025,1.0
12471,Belgium,Central,Returning,2021,1.1
12472,Belgium,North,Standard,2023,1.0
12473,Austria,East,Standard,2022,1.0
12474,Switzerland,South,Returning,2023,1.1
12475,Belgium,West,Returning,2025,1.1
12476,Switzerland,West,Returning,2025,1.1
12477,Germany,Central,Standard,2025,1.0
12478,Switzerland,South,Standard,2022,1.0
12479,Austria,North,Standard,2025,1.0
12480,Germany,East,Returning,2025,1.1
12481,Italy,North,Standard,2024,1.0
12482,Italy,South,Returning,2024,1.1
12483,Germany,North,Standard,2025,1.0
12484,Germany,Central,Standard,2025,1.0
12485,Belgium,West,Returning,2021,1.1
12486,Germany,Central,Standard,2022,1.0
12487,Switzerland,East,Standard,2025,1.0
12488,Germany,Central,Returning,2023,1.1
12489,Austria,South,Standard,2021,1.0
12490,Kosovo,South,Returning,2023,1.1
12491,Kosovo,East,Standard,2023,1.0
12492,Germany,East,Returning,2023,1.1
12493,Switzerland,West,Standard,2025,1.0
12494,Germany,North,Standard,2024,1.0
12495,Germany,West,Returning,2023,1.1
12496,Spain,Central,Standard,2025,1.0
12497,Belgium,North,Standard,2025,1.0
12498,Netherlands,East,Standard,2025,1.0
12499,Kosovo,South,VIP,2024,1.25
12500,Italy,Central,Standard,2024,1.0
12501,Kosovo,West,Standard,2023,1.0
12502,Germany,East,Standard,2023,1.0
12503,Germany,North,Returning,2025,1.1
12504,Belgium,North,Standard,2024,1.0
12505,Switzerland,South,Standard,2023,1.0
12506,Spain,East,Standard,2025,1.0
12507,Belgium,East,Returning,2023,1.1
12508,Spain,Central,Standard,2023,1.0
12509,Germany,Central,Standard,2021,1.0
12510,Italy,North,Standard,2024,1.0
12511,Switzerland,West,Standard,2024,1.0
12512,Spain,North,Returning,2023,1.1
12513,Germany,Central,Returning,2022,1.1
12514,Netherlands,Central,Standard,2022,1.0
12515,Kosovo,Central,Standard,2022,1.0
12516,Netherlands,North,Returning,2025,1.1
12517,Netherlands,East,Standard,2023,1.0
12518,Spain,West,Standard,2024,1.0
12519,Netherlands,West,Standard,2023,1.0
12520,Belgium,Central,Standard,2023,1.0
12521,Germany,South,Standard,2025,1.0
12522,Italy,North,Standard,2024,1.0
12523,Belgium,East,VIP,2022,1.25
12524,Netherlands,Central,Returning,2024,1.1
12525,Germany,South,Standard,2024,1.0
12526,Netherlands,Central,Returning,2023,1.1
12527,Germany,South,Returning,2021,1.1
12528,Germany,West,Standard,2023,1.0
12529,Belgium,South,Standard,2023,1.0
12530,Germany,West,Returning,2024,1.1
12531,Germany,West,Standard,2025,1.0
12532,Belgium,North,Standard,2023,1.0
12533,Germany,South,Standard,2024,1.0
12534,Austria,East,Standard,2024,1.0
12535,Germany,East,Standard,2024,1.0
12536,Netherlands,South,Standard,2024,1.0
12537,Belgium,North,Returning,2024,1.1
12538,Belgium,East,Standard,2025,1.0
12539,Austria,Central,Standard,2025,1.0
12540,Germany,East,Returning,2021,1.1
12541,Germany,North,Returning,2021,1.1
12542,Netherlands,West,Returning,2023,1.1
12543,Spain,West,Returning,2023,1.1
12544,Germany,West,Returning,2023,1.1
12545,Austria,North,Returning,2023,1.1
12546,Germany,West,Standard,2025,1.0
12547,Belgium,West,Returning,2024,1.1
12548,Belgium,North,Standard,2023,1.0
12549,Belgium,Central,Standard,2023,1.0
12550,Italy,East,Standard,2025,1.0
12551,Netherlands,North,Returning,2022,1.1
12552,Germany,North,VIP,2021,1.25
12553,Austria,South,Standard,2023,1.0
12554,Belgium,West,Returning,2025,1.1
12555,Belgium,Central,VIP,2025,1.25
12556,Netherlands,South,Returning,2023,1.1
12557,Belgium,Central,Returning,2022,1.1
12558,Belgium,West,Standard,2024,1.0
12559,Italy,West,Standard,2025,1.0
12560,Netherlands,West,Standard,2024,1.0
12561,Kosovo,East,VIP,2024,1.25
12562,Austria,Central,Returning,2024,1.1
12563,Belgium,Central,Returning,2025,1.1
12564,Italy,South,Standard,2024,1.0
12565,Switzerland,North,Returning,2024,1.1
12566,Kosovo,West,Returning,2023,1.1
12567,Belgium,West,Standard,2024,1.0
12568,Germany,South,Returning,2024,1.1
12569,Netherlands,Central,Standard,2022,1.0
12570,Germany,East,Standard,2024,1.0
12571,Spain,Central,Standard,2021,1.0
12572,Kosovo,East,Standard,2025,1.0
12573,Germany,East,Standard,2021,1.0
12574,Germany,Central,Standard,2025,1.0
12575,Netherlands,West,Standard,2025,1.0
12576,Switzerland,East,Returning,2024,1.1
12577,Germany,South,Standard,2023,1.0
12578,Netherlands,South,Standard,2022,1.0
12579,Switzerland,East,Standard,2022,1.0
12580,Germany,West,Standard,2022,1.0
12581,Kosovo,East,Standard,2023,1.0
12582,Italy,South,Standard,2024,1.0
12583,Kosovo,South,Returning,2023,1.1
12584,Italy,Central,Standard,2025,1.0
12585,Germany,West,Standard,2024,1.0
12586,Austria,Central,Standard,2021,1.0
12587,Germany,North,Standard,2022,1.0
12588,Kosovo,East,Returning,2024,1.1
12589,Spain,Central,Standard,2022,1.0
12590,Belgium,West,Returning,2024,1.1
12591,Italy,East,Standard,2023,1.0
12592,Belgium,East,Returning,2024,1.1
12593,Switzerland,East,Returning,2022,1.1
12594,Netherlands,East,Standard,2025,1.0
12595,Germany,East,Standard,2023,1.0
12596,Germany,West,Standard,2025,1.0
12597,Belgium,North,Standard,2021,1.0
12598,Netherlands,South,Standard,2023,1.0
12599,Netherlands,North,Returning,2022,1.1
12600,Netherlands,South,VIP,2023,1.25
12601,Austria,Central,Standard,2025,1.0
12602,Netherlands,East,Returning,2022,1.1
12603,Netherlands,Central,Returning,2021,1.1
12604,Switzerland,Central,Standard,2021,1.0
12605,Italy,South,Returning,2022,1.1
12606,Netherlands,West,Returning,2021,1.1
12607,Belgium,East,Returning,2024,1.1
12608,Italy,Central,Standard,2021,1.0
12609,Italy,North,Standard,2022,1.0
12610,Italy,East,Returning,2024,1.1
12611,Austria,West,Standard,2023,1.0
12612,Germany,East,Returning,2021,1.1
12613,Austria,Central,Standard,2025,1.0
12614,Austria,North,Standard,2024,1.0
12615,Italy,Central,Standard,2024,1.0
12616,Belgium,West,Standard,2025,1.0
12617,Germany,South,Standard,2025,1.0
12618,Germany,North,Returning,2021,1.1
12619,Germany,West,Standard,2021,1.0
12620,Belgium,West,Standard,2024,1.0
12621,Belgium,Central,Returning,2024,1.1
12622,Italy,Central,Standard,2022,1.0
12623,Spain,Central,Standard,2023,1.0
12624,Germany,South,Standard,2024,1.0
12625,Austria,East,Standard,2025,1.0
12626,Austria,East,Standard,2024,1.0
12627,Switzerland,Central,Returning,2025,1.1
12628,Italy,Central,Standard,2022,1.0
12629,Netherlands,South,VIP,2023,1.25
12630,Belgium,East,Standard,2021,1.0
12631,Netherlands,South,Returning,2025,1.1
12632,Germany,West,Returning,2025,1.1
12633,Germany,East,Standard,2024,1.0
12634,Netherlands,Central,Standard,2022,1.0
