case_id,date_id,customer_id,agent_id,product_id,issue_id,channel,status,priority,escalated_flag,reopened_flag,is_delayed,delay_minutes,is_cancelled,resolution_minutes,has_refund
57089,258,11393,59,220,9,Email,Closed,Low,0,0,0,0,0,28,0
57090,35,10015,110,143,8,App,Closed,Low,0,0,0,0,0,15,0
57091,74,8739,97,245,3,Email,Escalated,High,0,1,0,0,0,94,0
57092,10,9325,119,114,8,Email,Closed,Low,0,0,1,59,0,90,0
57093,191,139,66,191,1,Email,Escalated,Medium,0,0,0,0,0,144,1
57094,538,10875,39,126,6,Phone,Closed,High,1,0,0,0,0,132,0
57095,719,1298,28,6,6,Chat,Escalated,High,0,0,0,0,0,69,0
57096,497,8518,117,128,10,Email,Closed,Low,0,0,0,0,0,25,0
57097,359,10486,103,220,2,App,Closed,High,0,0,0,0,1,51,0
57098,359,7340,120,161,3,App,Closed,High,0,0,0,0,0,26,0
57099,207,729,26,158,4,Chat,Closed,High,0,0,0,0,0,77,0
57100,686,12363,113,111,7,Email,Closed,Medium,0,1,0,0,0,20,0
57101,382,803,64,137,4,Email,Closed,High,0,0,0,0,0,162,0
57102,232,11918,72,178,6,Chat,Closed,High,0,0,0,0,0,166,0
57103,720,2655,105,169,8,Chat,Closed,Low,0,1,0,0,0,44,0
57104,690,1886,12,79,5,Phone,Escalated,Medium,0,0,0,0,0,68,1
57105,572,10453,88,78,5,App,Closed,Medium,0,1,0,0,0,69,0
57106,343,5169,62,67,1,Chat,Closed,High,0,0,1,16,1,62,0
57107,147,11075,107,157,8,Chat,Closed,Low,0,0,0,0,0,89,0
57108,260,8917,81,124,8,Email,Closed,Low,0,0,0,0,0,35,0
57109,609,9303,58,193,7,Email,Closed,Medium,0,0,0,0,0,46,0
57110,423,3082,39,34,10,Phone,Closed,Low,0,0,0,0,0,52,0
57111,77,7868,44,125,8,Chat,Closed,Low,0,0,0,0,0,85,0
57112,331,32,78,221,6,Phone,Closed,High,0,0,0,0,1,63,0
57113,555,7394,109,14,4,Chat,Closed,High,0,0,0,0,0,148,0
57114,200,5177,54,106,9,Phone,Closed,Low,0,0,1,55,0,34,0
57115,98,11339,33,250,3,Chat,Closed,High,0,0,0,0,1,127,0
57116,549,10269,5,25,9,Email,Closed,Low,0,0,0,0,0,149,0
57117,488,2627,62,10,3,Phone,Closed,High,1,0,0,0,1,329,0
57118,115,3352,101,55,9,Email,Closed,Low,0,0,0,0,0,44,0
57119,18,1179,74,224,3,Phone,Closed,High,0,0,1,52,0,67,0
57120,285,13520,41,19,5,Phone,Closed,Medium,0,0,0,0,0,50,0
57121,222,8531,26,229,5,Email,Closed,Medium,0,0,1,45,0,25,0
57122,430,3439,25,26,1,App,Closed,Medium,0,0,0,0,0,61,0
57123,178,1052,23,177,10,Chat,Closed,Low,0,0,0,0,0,42,0
57124,151,14444,85,195,10,Email,Closed,Low,0,0,0,0,0,114,0
57125,262,11078,26,187,3,Chat,Closed,High,0,0,1,42,0,95,0
57126,475,11383,107,245,10,Email,Closed,Low,0,0,0,0,0,24,0
57127,163,12161,76,130,2,Email,Closed,Medium,0,0,1,25,0,181,0
57128,293,4097,84,242,3,Phone,Closed,High,0,0,0,0,0,83,0
57129,601,2406,107,194,5,Chat,Closed,Medium,0,0,1,78,0,109,0
57130,643,14740,11,97,8,Email,Closed,Low,0,0,0,0,0,57,0
57131,424,7167,59,133,5,Email,Closed,Medium,0,0,1,102,0,122,0
57132,700,967,98,137,7,App,Closed,Medium,0,0,0,0,0,201,0
57133,35,2844,81,198,8,Chat,Closed,Low,0,0,0,0,0,67,0
57134,168,2050,8,74,5,Chat,Closed,Medium,0,0,0,0,0,38,0
57135,241,11057,35,122,1,Chat,Closed,Medium,0,0,0,0,0,67,1
57136,699,3397,32,208,6,Chat,Closed,High,0,0,0,0,0,93,0
57137,169,12404,40,23,3,Email,Closed,High,0,0,0,0,0,117,0
57138,55,9534,83,115,1,Chat,Closed,Medium,0,0,0,0,0,118,0
57139,645,4231,72,87,3,Email,Closed,High,0,0,0,0,0,43,0
57140,65,1020,20,28,10,Chat,Closed,Low,0,0,0,0,0,43,0
57141,572,9864,118,132,1,Phone,Open,Medium,0,0,0,0,0,71,0
57142,683,5547,104,162,9,Chat,Closed,Low,0,0,0,0,0,50,0
57143,9,3761,80,118,9,Chat,Closed,Low,0,0,0,0,0,48,0
57144,358,4208,83,132,6,Chat,Open,High,0,1,1,63,0,157,0
57145,442,7260,54,169,7,Email,Closed,Medium,0,0,0,0,0,208,0
57146,454,6056,3,14,2,Email,Closed,Medium,0,0,0,0,0,38,0
57147,89,3198,20,127,10,Chat,Closed,Low,0,0,0,0,0,45,0
57148,290,11673,83,52,1,Email,Closed,Medium,0,0,0,0,0,19,0
57149,623,5824,48,230,7,Email,Closed,Medium,0,0,0,0,0,17,0
57150,547,9070,10,219,10,App,Closed,Low,0,0,0,0,0,82,0
57151,629,11927,89,40,4,Email,Closed,High,0,0,1,91,0,133,0
57152,469,5051,82,246,2,Chat,Closed,Medium,0,0,0,0,0,177,0
57153,717,6230,28,185,9,Phone,Open,Low,0,0,0,0,0,109,0
57154,678,8345,19,207,3,Chat,Closed,High,1,0,1,16,0,140,0
57155,504,1185,117,238,10,Chat,Closed,Low,0,0,0,0,0,102,0
57156,606,609,100,165,4,Chat,Closed,High,0,1,0,0,0,89,0
57157,396,1389,103,118,4,Email,Closed,High,0,0,0,0,0,159,1
57158,97,13454,109,195,10,Chat,Closed,Low,0,0,0,0,0,62,0
57159,414,2177,66,88,9,App,Closed,Low,0,0,0,0,0,31,0
57160,172,10165,92,216,2,Email,Closed,Medium,0,0,0,0,0,98,0
57161,727,12028,39,226,2,Chat,Closed,Medium,0,0,0,0,0,47,0
57162,502,10295,15,222,8,Phone,Closed,Low,0,0,0,0,0,122,0
57163,729,8551,107,109,7,Email,Closed,High,0,0,0,0,1,80,0
57164,94,10392,38,228,9,Email,Escalated,Low,0,0,0,0,0,62,0
57165,222,140,52,10,10,App,Closed,Low,0,0,0,0,0,76,0
57166,514,13837,81,79,6,Email,Closed,High,0,0,0,0,0,122,0
57167,458,1815,101,82,10,App,Closed,Low,0,0,0,0,0,97,0
57168,356,1220,86,180,7,Chat,Closed,Medium,0,0,0,0,0,93,0
57169,583,5350,79,162,2,Email,Closed,Medium,0,0,1,19,0,29,0
57170,251,13211,41,221,5,Email,Open,Medium,0,0,0,0,0,55,0
57171,177,4704,119,10,4,App,Closed,High,0,0,0,0,0,111,0
57172,691,13675,76,162,2,Chat,Closed,Medium,0,0,0,0,0,163,0
57173,396,3547,65,8,2,Chat,Closed,High,1,0,1,30,0,89,0
57174,368,5307,90,201,7,Email,Closed,Medium,0,0,0,0,0,21,0
57175,638,1404,60,192,7,Chat,Closed,High,1,0,0,0,0,163,0
57176,6,1275,89,189,5,Phone,Closed,High,1,0,0,0,0,68,0
57177,26,2753,96,71,10,Email,Closed,Low,0,0,0,0,0,58,0
57178,453,11573,3,107,8,Phone,Closed,Low,0,0,0,0,0,64,0
57179,49,9356,59,67,8,Phone,Closed,Low,0,0,0,0,0,67,0
57180,330,11783,108,22,10,Email,Closed,Low,0,0,0,0,0,9,0
57181,597,11111,55,118,10,Email,Closed,Low,0,0,0,0,0,86,0
57182,425,13246,103,71,6,App,Closed,High,0,0,0,0,0,131,0
57183,618,12288,27,186,6,Chat,Closed,High,0,1,0,0,0,101,0
57184,303,8135,62,205,1,Chat,Closed,Medium,0,0,0,0,0,60,0
57185,398,2483,49,31,6,Chat,Closed,High,0,0,0,0,0,97,0
57186,300,5072,59,66,10,Chat,Closed,Low,0,0,0,0,0,35,0
57187,111,3548,104,188,3,Chat,Closed,High,0,0,0,0,1,140,0
57188,21,11315,62,90,3,Chat,Closed,High,0,0,1,60,0,117,0
57189,654,14254,58,122,2,App,Closed,Medium,0,0,1,58,0,16,0
57190,204,9266,32,121,10,Phone,Open,Low,0,0,0,0,0,40,0
57191,538,3512,119,101,7,Phone,Closed,Medium,0,0,0,0,0,57,0
57192,241,2111,114,221,9,Email,Closed,Low,0,0,0,0,0,84,0
57193,457,1130,33,25,9,Email,Closed,Low,0,0,0,0,0,136,0
57194,131,3200,114,12,8,Chat,Closed,High,1,0,0,0,0,186,0
57195,297,13612,31,247,10,Email,Closed,Low,0,0,0,0,0,121,0
57196,19,14818,38,59,4,Email,Open,High,0,0,0,0,0,41,0
57197,375,137,71,71,10,Chat,Escalated,Low,0,0,0,0,0,88,0
57198,140,933,33,152,8,Chat,Closed,Low,0,0,0,0,0,40,0
57199,567,3286,104,154,7,Chat,Closed,High,0,0,0,0,1,113,1
57200,358,4658,97,172,6,Chat,Closed,High,0,0,0,0,0,78,0
57201,514,4215,28,147,8,Phone,Closed,Low,0,0,0,0,0,20,0
57202,682,14540,32,42,9,Chat,Closed,Low,0,0,0,0,0,8,0
57203,449,7495,116,156,10,Chat,Closed,Low,0,0,0,0,0,63,0
57204,599,5100,9,38,9,Chat,Closed,Low,0,0,0,0,0,65,0
57205,648,4570,61,191,9,Email,Closed,Low,0,0,0,0,0,22,0
57206,668,165,18,8,4,App,Closed,High,0,0,0,0,0,77,0
57207,426,10107,62,111,7,Email,Closed,Medium,0,0,1,73,0,38,0
57208,469,7622,16,94,4,Email,Escalated,High,0,0,0,0,0,43,0
57209,572,347,103,143,6,Chat,Closed,High,0,0,0,0,0,115,0
57210,307,7579,37,143,7,Chat,Closed,Medium,0,0,0,0,0,94,0
57211,206,3741,53,247,1,Chat,Closed,Medium,0,0,0,0,0,70,0
57212,124,14626,89,187,10,Email,Closed,Low,0,0,0,0,0,120,0
57213,147,14948,33,246,9,App,Closed,Low,0,0,0,0,0,35,0
57214,260,12895,21,149,9,Phone,Closed,Low,0,0,0,0,0,47,0
57215,135,11325,58,167,9,Chat,Closed,Low,0,0,0,0,0,26,0
57216,41,14199,11,166,10,Chat,Escalated,Low,0,0,0,0,0,46,0
57217,321,4829,87,245,10,Email,Closed,Low,0,0,0,0,0,24,0
57218,693,3030,64,126,3,Phone,Closed,High,0,1,0,0,0,248,0
57219,183,711,85,81,4,Email,Closed,High,1,0,1,38,0,398,0
57220,20,12345,39,211,7,Phone,Escalated,High,1,1,0,0,0,105,0
57221,628,969,11,11,8,Chat,Closed,Low,0,0,0,0,0,41,0
57222,549,5650,97,240,2,Email,Escalated,Medium,0,0,1,36,0,78,0
57223,338,14348,52,86,8,Chat,Escalated,Low,0,0,0,0,0,122,0
57224,721,467,114,139,9,Chat,Escalated,Low,0,0,0,0,0,42,0
57225,278,2019,96,194,5,Email,Open,Medium,0,0,0,0,0,286,0
57226,364,4035,41,250,8,Phone,Closed,Low,0,0,0,0,0,44,0
57227,610,5120,13,225,9,Email,Closed,Low,0,0,0,0,0,27,0
57228,383,4075,40,106,3,Chat,Closed,High,0,0,1,79,0,98,0
57229,573,6688,95,59,7,Chat,Open,High,1,0,0,0,0,28,0
57230,639,7112,109,68,7,Email,Closed,Medium,0,0,0,0,0,65,0
57231,558,13322,29,75,3,Chat,Closed,High,0,0,0,0,0,171,0
57232,282,8505,84,222,6,Chat,Closed,High,0,0,0,0,0,106,0
57233,695,12939,96,157,3,Chat,Closed,High,0,0,0,0,0,151,0
57234,677,13532,60,231,1,App,Closed,Medium,0,0,0,0,0,229,0
57235,559,1104,96,130,2,Chat,Closed,Medium,0,0,0,0,0,45,0
57236,48,11059,21,84,2,Chat,Closed,Medium,0,0,0,0,0,68,1
57237,420,6014,66,60,9,Chat,Closed,Low,0,0,0,0,0,48,0
57238,527,4777,65,222,6,Chat,Closed,High,0,0,0,0,0,126,0
57239,671,12453,104,20,9,App,Closed,Low,0,0,0,0,0,62,0
57240,445,5727,10,97,1,Chat,Closed,High,1,0,0,0,0,286,0
57241,174,11774,69,94,1,Email,Closed,Medium,0,0,1,79,0,207,0
57242,15,13472,78,208,9,Phone,Closed,Low,0,0,1,31,0,67,0
57243,246,12320,61,194,10,Email,Closed,Low,0,0,0,0,0,56,0
57244,150,3528,91,89,8,Phone,Closed,Low,0,0,0,0,0,60,0
57245,180,9475,10,192,8,App,Closed,Low,0,0,0,0,0,46,0
57246,172,8960,31,90,1,Chat,Escalated,Medium,0,0,1,46,0,94,0
57247,595,6647,103,190,1,App,Open,High,0,0,0,0,1,31,0
57248,304,3557,29,236,10,Email,Closed,High,1,0,1,36,0,84,1
57249,670,4558,77,153,7,Chat,Closed,High,1,0,1,72,0,39,0
57250,255,14796,111,65,2,App,Closed,Medium,0,0,1,40,0,135,0
57251,298,11494,34,218,4,App,Closed,High,0,0,1,57,0,91,0
57252,41,387,8,157,9,Email,Closed,Low,0,0,0,0,0,94,0
57253,103,8709,43,41,5,Phone,Closed,High,0,0,0,0,1,98,0
57254,30,9417,12,74,4,Email,Closed,High,0,0,0,0,0,123,0
57255,125,8453,33,202,5,Email,Closed,Medium,0,0,0,0,0,54,0
57256,536,4775,80,150,6,Phone,Closed,High,0,0,0,0,0,39,0
57257,613,3006,70,144,7,Email,Closed,Medium,0,0,0,0,0,35,0
57258,300,1327,90,146,4,Chat,Closed,High,0,0,0,0,0,62,0
57259,309,7989,48,128,7,Chat,Closed,Medium,0,0,0,0,0,132,1
57260,145,11087,105,129,2,Chat,Open,Medium,0,0,0,0,0,36,0
57261,201,2802,75,137,2,Email,Closed,Medium,0,0,0,0,0,22,0
57262,591,3891,25,186,7,Chat,Escalated,Medium,0,0,0,0,0,54,0
57263,409,8167,12,237,8,Chat,Closed,Low,0,0,0,0,0,59,0
57264,524,1878,22,176,8,Chat,Closed,Low,0,0,0,0,0,58,0
57265,84,10463,9,220,3,Chat,Open,High,0,0,1,39,1,60,0
57266,558,12117,39,217,6,Email,Escalated,High,0,0,0,0,1,109,0
57267,561,10821,11,233,3,Chat,Closed,High,0,0,0,0,1,136,0
57268,301,4256,87,14,8,Email,Closed,Low,0,0,0,0,0,78,0
57269,246,7435,2,89,9,Chat,Closed,Low,0,1,0,0,0,127,0
57270,539,13648,52,198,10,Chat,Closed,Low,0,0,0,0,0,105,0
57271,286,8986,34,130,1,Chat,Escalated,Medium,0,0,1,146,0,72,0
57272,409,11579,24,139,6,Chat,Closed,High,1,0,0,0,0,58,0
57273,488,2656,50,82,5,Email,Closed,Medium,0,0,0,0,0,209,0
57274,92,8272,56,97,4,Email,Closed,High,0,0,0,0,1,91,0
57275,504,10656,94,244,5,Email,Closed,Medium,0,0,0,0,0,80,0
57276,337,2972,1,116,8,Phone,Closed,Low,0,0,0,0,0,35,0
57277,26,2307,30,164,2,Chat,Closed,Medium,0,0,1,26,0,67,0
57278,47,724,103,50,3,Chat,Closed,High,0,0,0,0,0,214,1
57279,596,5570,20,54,5,Chat,Closed,Medium,0,0,0,0,0,36,1
57280,491,6517,23,180,2,Chat,Closed,Medium,0,0,0,0,0,40,0
57281,392,1289,114,132,5,Chat,Closed,Medium,0,0,0,0,0,221,0
57282,631,8690,117,111,6,App,Closed,High,1,0,0,0,1,245,0
57283,412,12533,39,159,6,App,Closed,High,1,0,0,0,0,115,0
57284,143,12465,70,197,10,Chat,Closed,Low,0,0,0,0,0,86,0
57285,465,6687,113,232,7,Email,Closed,High,0,0,0,0,1,44,0
57286,347,7620,15,124,1,App,Closed,Medium,0,0,1,59,0,13,0
57287,666,8981,114,242,5,App,Closed,Medium,0,0,1,56,0,242,1
57288,234,6599,87,93,3,Phone,Escalated,High,1,0,0,0,0,292,0
57289,655,10827,15,32,4,App,Open,High,0,0,0,0,0,89,0
57290,439,10843,69,154,8,Email,Open,Low,0,0,0,0,0,116,0
57291,20,8619,95,90,4,Phone,Closed,High,0,0,0,0,0,116,0
57292,209,9853,71,60,7,Email,Closed,Medium,0,0,0,0,0,14,0
57293,89,11330,55,50,3,Email,Closed,High,0,0,1,91,0,95,0
57294,111,4390,31,10,4,Chat,Closed,High,0,0,0,0,0,65,0
57295,85,1012,37,171,8,Chat,Closed,Low,0,0,0,0,0,50,0
57296,520,9021,27,119,5,Email,Closed,Medium,0,0,0,0,0,87,1
57297,273,8671,46,67,10,Email,Closed,Low,0,0,0,0,0,54,0
57298,612,1865,44,231,1,Chat,Closed,Medium,0,0,0,0,0,40,0
57299,290,11990,26,50,5,Chat,Closed,Medium,0,0,0,0,0,37,0
57300,364,12647,63,84,2,Phone,Escalated,Medium,0,0,0,0,0,60,0
57301,636,5077,103,160,8,Email,Escalated,Low,0,0,0,0,0,27,0
57302,394,541,50,206,1,Email,Closed,Medium,0,0,1,24,0,127,0
57303,223,13479,112,147,5,Chat,Closed,High,1,0,0,0,0,116,0
57304,718,6664,36,44,1,Chat,Closed,Medium,0,0,0,0,0,101,0
57305,75,5614,101,86,3,Email,Closed,High,0,0,0,0,0,44,0
57306,285,9058,92,171,3,Phone,Closed,High,0,0,1,47,0,9,1
57307,485,4792,35,136,5,Chat,Closed,Medium,0,0,0,0,0,75,0
57308,403,10623,67,196,3,Chat,Closed,High,0,0,0,0,0,68,0
57309,86,9410,83,43,6,Email,Closed,High,0,0,0,0,0,120,0
57310,408,2136,18,53,3,Chat,Closed,High,0,0,0,0,0,68,0
57311,104,7266,30,35,3,Phone,Closed,High,0,0,1,12,0,51,0
57312,551,4532,91,182,6,Chat,Escalated,High,0,1,0,0,0,22,0
57313,393,5287,118,136,5,App,Closed,Medium,0,0,0,0,0,24,0
57314,349,14649,17,106,5,Phone,Closed,Medium,0,0,0,0,0,106,0
57315,673,2861,12,89,3,Chat,Closed,High,0,0,0,0,0,159,0
57316,298,10103,33,144,5,Chat,Closed,Medium,0,0,0,0,0,76,0
57317,475,10152,32,106,3,Phone,Closed,High,0,0,1,59,0,35,0
57318,546,6915,106,128,3,Email,Closed,High,0,0,0,0,0,169,0
57319,429,2450,113,173,9,Email,Closed,Low,0,0,0,0,0,100,1
57320,164,1956,59,246,8,Chat,Closed,Low,0,0,0,0,0,22,0
57321,32,13637,43,152,6,Chat,Closed,High,0,0,0,0,0,63,0
57322,82,4578,15,94,7,Chat,Closed,Medium,0,0,0,0,0,154,0
57323,154,13206,67,133,8,Phone,Closed,Low,0,0,0,0,0,109,0
57324,592,7214,115,118,1,Chat,Closed,Medium,0,0,1,33,0,130,0
57325,480,13191,50,208,4,Email,Closed,High,0,0,0,0,0,31,0
57326,427,4190,91,177,9,App,Escalated,Low,0,0,0,0,0,65,0
57327,134,13230,58,173,10,Email,Closed,Low,0,0,0,0,0,63,0
57328,316,5909,117,59,5,Email,Closed,Medium,0,0,0,0,0,245,0
57329,590,1520,9,40,9,Email,Closed,Low,0,0,0,0,0,36,0
57330,84,13224,39,219,7,Chat,Closed,Medium,0,0,0,0,0,103,0
57331,346,6236,9,198,7,Email,Closed,Medium,0,0,0,0,0,131,0
57332,590,5538,71,29,6,Phone,Closed,High,0,0,0,0,0,117,0
57333,556,14648,58,239,9,Email,Closed,Low,0,0,0,0,0,21,0
57334,495,9657,120,37,4,Chat,Closed,High,0,0,0,0,0,109,0
57335,122,5493,37,149,9,Email,Closed,Low,0,0,1,35,0,109,0
57336,71,3653,6,38,4,Chat,Closed,High,0,0,1,93,0,120,0
57337,323,4000,108,122,5,Email,Closed,Medium,0,0,0,0,0,139,0
57338,90,1620,3,52,7,Chat,Closed,Medium,0,0,0,0,0,136,0
57339,660,3584,105,99,9,Chat,Closed,Low,0,0,0,0,0,42,0
57340,409,12624,95,98,7,Chat,Closed,Medium,0,0,0,0,0,73,0
57341,222,1406,13,178,6,Email,Closed,High,0,1,1,29,0,172,0
57342,238,5098,82,175,2,Email,Closed,Medium,0,0,1,70,0,77,0
57343,160,2095,2,227,8,Email,Closed,Low,0,0,0,0,0,30,0
57344,564,2205,92,13,6,Email,Closed,High,0,0,0,0,1,188,0
57345,213,6688,11,114,6,Email,Escalated,High,0,0,0,0,0,50,0
57346,279,2501,109,79,10,App,Closed,Low,0,0,0,0,0,54,0
57347,448,9861,69,107,8,Email,Open,High,1,0,0,0,0,55,0
57348,524,1093,81,133,6,Email,Closed,High,0,0,0,0,0,70,0
57349,452,11684,11,130,8,Email,Closed,Low,0,0,0,0,0,38,0
57350,339,848,37,47,5,Email,Closed,Medium,0,0,0,0,0,21,0
57351,223,14647,118,207,10,Chat,Closed,Low,0,0,0,0,0,103,0
57352,171,9647,38,166,9,Email,Closed,Low,0,0,0,0,0,37,0
57353,560,4927,43,165,6,Chat,Closed,High,0,0,0,0,0,225,0
57354,130,9951,73,190,3,Email,Closed,High,0,0,1,131,0,32,0
57355,194,1332,3,149,3,Phone,Closed,High,0,0,1,196,0,148,0
57356,203,6014,15,52,8,Email,Closed,Low,0,0,0,0,0,80,0
57357,707,12101,57,46,9,Email,Open,Low,0,0,0,0,0,148,0
57358,545,10648,43,61,4,Chat,Closed,High,0,0,0,0,0,85,0
57359,23,13021,22,249,1,Chat,Closed,Medium,0,1,0,0,0,69,0
57360,492,5150,42,218,2,Chat,Closed,Medium,0,0,1,21,0,142,0
57361,504,2726,107,243,1,App,Closed,Medium,0,0,1,103,0,43,0
57362,202,10317,79,24,3,Chat,Closed,High,0,0,1,47,0,119,0
57363,59,13537,67,138,6,Phone,Escalated,High,0,0,0,0,0,58,0
57364,607,6196,8,12,6,Chat,Closed,High,0,0,0,0,0,147,0
57365,208,1480,53,119,1,Chat,Closed,Medium,0,0,0,0,0,82,0
57366,256,1958,78,4,1,Chat,Closed,Medium,0,0,0,0,0,88,0
57367,621,6439,87,241,2,Chat,Escalated,Medium,0,0,0,0,0,27,0
57368,283,1332,70,68,3,Chat,Open,High,0,0,0,0,1,61,0
57369,427,3851,16,179,10,Email,Closed,Low,0,0,0,0,0,45,0
57370,558,9827,46,66,3,Chat,Closed,High,0,0,0,0,0,57,0
57371,140,7700,82,16,4,Chat,Closed,High,0,0,0,0,0,85,0
57372,439,13107,41,41,8,Email,Escalated,Low,0,0,0,0,0,87,0
57373,110,4929,103,150,6,Chat,Closed,High,0,0,0,0,0,180,0
57374,698,12846,41,163,2,Email,Escalated,Medium,0,0,0,0,0,16,0
57375,137,4114,68,223,7,Email,Closed,Medium,0,1,0,0,0,225,0
57376,491,4916,55,210,9,App,Closed,Low,0,0,0,0,0,33,0
57377,605,7790,22,47,8,Phone,Closed,Low,0,0,0,0,0,11,0
57378,302,3485,62,77,7,Email,Closed,Medium,0,0,0,0,0,143,0
57379,421,7711,92,246,9,Email,Closed,Low,0,0,0,0,0,66,0
57380,339,6518,1,205,5,Phone,Escalated,Medium,0,0,1,68,0,18,0
57381,494,4697,14,102,10,Email,Closed,Low,0,0,0,0,0,7,0
57382,576,10995,7,15,2,Phone,Closed,Medium,0,0,1,24,0,105,0
57383,73,1793,26,218,9,Chat,Closed,Low,0,0,0,0,0,48,0
57384,534,4742,86,100,3,Chat,Escalated,High,0,0,0,0,0,51,1
57385,393,2321,11,173,10,Email,Open,Low,0,0,1,49,0,160,0
57386,437,11388,70,233,8,App,Closed,Low,0,0,0,0,0,75,0
57387,46,11785,36,184,2,Email,Closed,Medium,0,0,0,0,0,142,0
57388,174,10104,78,40,5,Phone,Closed,Medium,0,1,0,0,0,49,0
57389,63,1089,119,74,9,Email,Closed,Low,0,0,0,0,0,12,0
57390,441,9999,43,220,4,Email,Closed,High,0,0,0,0,0,85,0
57391,106,6139,38,160,2,Chat,Closed,Medium,0,0,0,0,0,24,0
57392,263,9617,116,227,4,Email,Closed,High,0,0,0,0,0,133,0
57393,721,10552,87,52,1,Chat,Closed,High,1,0,0,0,0,159,0
57394,332,11392,94,217,6,Email,Closed,High,0,0,0,0,0,75,0
57395,329,9202,13,47,1,Email,Closed,Medium,0,0,1,15,0,88,0
57396,6,1714,30,69,9,Chat,Closed,Low,0,0,0,0,0,118,0
57397,600,13505,16,165,7,Email,Closed,Medium,0,0,0,0,0,101,0
57398,275,5019,106,235,5,Chat,Closed,Medium,0,0,0,0,0,31,0
57399,55,7475,40,169,3,Email,Closed,High,0,0,1,47,0,86,0
57400,320,10310,43,151,9,Email,Closed,Low,0,0,0,0,0,93,0
57401,465,11924,19,49,7,Chat,Open,Medium,0,0,1,27,0,44,0
57402,78,13814,74,208,5,Chat,Closed,Medium,0,0,1,13,0,40,0
57403,321,11205,95,182,1,Email,Closed,High,0,0,0,0,1,88,0
57404,635,4558,9,144,9,Email,Closed,Low,0,0,1,87,0,28,0
57405,239,4541,6,242,9,Phone,Escalated,Low,0,0,0,0,0,148,0
57406,696,8479,81,10,8,Chat,Closed,Low,0,0,1,51,0,116,0
57407,113,250,84,122,10,Email,Closed,Low,0,0,0,0,0,34,0
57408,464,14738,103,116,4,Email,Closed,High,0,0,0,0,0,52,0
57409,105,13555,88,213,3,Chat,Closed,High,0,0,0,0,0,45,0
57410,658,12818,92,25,7,Email,Closed,Medium,0,0,0,0,0,48,0
57411,395,12135,20,85,10,Phone,Closed,Low,0,0,0,0,0,37,0
57412,243,11718,36,246,10,Phone,Closed,Low,0,0,1,110,0,15,0
57413,357,13091,51,132,4,App,Closed,High,0,0,0,0,0,68,0
57414,34,12710,53,124,8,Email,Closed,Low,0,0,0,0,0,22,0
57415,706,2691,9,232,1,Email,Open,Medium,0,0,0,0,0,208,0
57416,676,3357,88,214,5,App,Closed,Medium,0,0,0,0,0,65,0
57417,27,14375,25,47,7,Chat,Closed,Medium,0,0,0,0,0,87,0
57418,520,8372,77,43,9,Chat,Closed,Low,0,1,1,49,0,98,0
57419,129,7719,33,70,10,Email,Closed,Low,0,0,0,0,0,48,0
57420,730,4410,88,114,6,Phone,Open,High,1,0,0,0,1,129,0
57421,479,8420,72,119,7,Email,Closed,Medium,0,0,0,0,0,181,0
57422,100,1513,113,76,10,Email,Closed,Low,0,0,0,0,0,29,1
57423,451,1493,59,164,2,Email,Closed,Medium,0,0,1,38,0,136,0
57424,644,11898,61,19,3,Chat,Closed,High,0,0,1,20,0,28,0
57425,522,9704,105,131,5,Email,Closed,Medium,0,0,0,0,0,59,0
57426,609,12782,58,158,8,Chat,Closed,Low,0,0,0,0,0,85,0
57427,79,56,41,204,10,Email,Closed,Low,0,0,0,0,0,47,0
57428,417,7543,116,203,6,Email,Closed,High,0,0,0,0,0,47,0
57429,625,6458,120,65,1,App,Closed,Medium,0,0,0,0,0,166,0
57430,381,3716,104,125,7,App,Closed,Medium,0,0,0,0,0,16,0
57431,247,13369,32,37,8,Email,Closed,Low,0,0,0,0,0,35,0
57432,703,379,108,60,7,Email,Closed,Medium,0,0,1,23,0,54,0
57433,413,3941,42,182,7,Chat,Open,Medium,0,0,0,0,0,146,0
57434,213,1601,73,217,7,Phone,Closed,Medium,0,0,1,28,0,68,0
57435,79,5359,68,212,10,Phone,Closed,Low,0,0,0,0,0,116,0
57436,730,3599,59,75,2,Chat,Open,High,0,0,1,33,1,97,0
57437,515,14740,44,147,4,App,Closed,High,0,0,1,56,0,82,0
57438,670,8202,6,226,9,Email,Closed,Low,0,0,0,0,0,146,0
57439,81,2580,92,14,6,Email,Escalated,High,0,0,0,0,0,131,0
57440,134,357,46,104,5,Chat,Escalated,Medium,0,0,0,0,0,39,0
57441,77,6357,77,5,4,Chat,Closed,High,0,0,0,0,0,65,0
57442,297,10861,11,53,10,Email,Closed,Low,0,1,0,0,0,46,0
57443,592,14804,105,73,10,Email,Closed,Low,0,0,0,0,0,21,1
57444,705,3679,107,112,2,Phone,Closed,Medium,0,0,1,45,0,111,0
57445,713,3581,83,143,4,Email,Closed,High,0,0,0,0,0,165,0
57446,633,1960,62,166,2,Email,Closed,Medium,0,0,0,0,0,47,0
57447,690,8031,39,138,4,Email,Closed,High,0,0,1,106,0,47,0
57448,77,10854,31,138,3,Chat,Escalated,High,0,0,0,0,0,154,0
57449,149,12813,63,109,2,Phone,Closed,Medium,0,0,0,0,0,79,0
57450,583,11385,67,132,5,Email,Closed,Medium,0,0,0,0,0,19,0
